"","year","minwage","new pay gap","new disp inc gap ft","new disp inc gap","new abs poverty rate","relative poverty line","new relative poverty rate","new in-work poverty rate","new social tax","social tax change","new income tax","income tax change","total tax change","new subsistence benefits","subsistence benefit change","new all benefits","total benefits change","other benefits change"
"14",2019,554,21.74334982969,10.3355674396628,15.0847282477904,0.48,569.394285714286,17.26,6.89,343733408.8245,0.0627335051481452,144059111.8014,0.0756996831583621,0.0665624395075639,3362740.5577,-0.115143549147419,253113644.1726,-0.0015316313879481,-1.54193642742939e-07
"15",2019,555,21.7223982232505,10.334489000456,15.084528966232,0.48,569.394285714286,17.22,6.85,343749983.507,0.0675584886829199,144067500.0831,0.0815268963749958,0.071683383167354,3362463.1981,-0.123382074646443,253113366.813,-0.00164120878854135,-1.54193642742939e-07
"16",2019,556,21.7332173537821,10.3333623806211,15.0843004354501,0.48,569.394285714286,17.22,6.85,343766970.143,0.0725033942044035,144076093.4215,0.087496559399014,0.0769309013175246,3362188.9549,-0.131528032443271,253113092.5698,-0.00174955498241047,-1.54193642742939e-07
"17",2019,557,21.7311155278795,10.332182012515,15.0840361150426,0.48,569.394285714286,17.21,6.85,343783817.5354,0.0774077651287968,144084675.0506,0.0934580881483242,0.0821474527407418,3361911.5953,-0.139766557942281,253112815.2102,-0.00185913238301794,-1.54193628532084e-07
"18",2019,558,21.7286845146342,10.3309783349088,15.0837582516276,0.48,569.394285714286,17.21,6.85,343800297.7374,0.0822052448572776,144093250.3718,0.0994152348943231,0.0872873841065029,3361634.2357,-0.148005083441333,253112537.8506,-0.0019687097836254,-1.54193642742939e-07
"19",2019,559,21.7301052225163,10.3297545262324,15.0834675647711,0.48,569.394285714286,17.21,6.85,343817225.3524,0.087132969032865,144101884.5066,0.105413238564225,0.0925311636321453,3361356.8761,-0.156243608940372,253112260.491,-0.00207828718424707,-1.54193642742939e-07
"20",2019,560,21.7305853359609,10.3285170650826,15.0831706309992,0.48,569.394285714286,17.21,6.85,343834171.4528,0.092066074412628,144110651.8753,0.111503797821882,0.09780606710531,3361079.5165,-0.16448213443941,253111983.1314,-0.00218786458485454,-1.54193642742939e-07
"21",2019,561,21.7298243805672,10.3273300190828,15.0829160056495,0.48,569.394285714286,17.21,6.85,343851391.4506,0.0970789128699465,144119376.3108,0.117564532030812,0.103128350955515,3360802.1569,-0.172720659938449,253111705.7718,-0.002297441985462,-1.54193628532084e-07
"22",2019,562,21.7295660791354,10.3261464685377,15.0826672163322,0.48,569.394285714286,17.21,6.85,343868710.039,0.102120451606837,144128195.1077,0.123690817686025,0.108490217297316,3360524.7973,-0.180959185437501,253111428.4122,-0.00240701938605525,-1.54193642742939e-07
"23",2019,563,21.7304173787539,10.3250482344502,15.0824862558419,0.48,569.426666666667,17.21,6.85,343886560.1627,0.10731672326672,144137152.5771,0.129913437042674,0.113989571172908,3360247.4377,-0.189197710936511,253111151.0526,-0.00251659678667693,-1.54193642742939e-07
"24",2019,564,21.7398245257716,10.3239167204418,15.0822862882723,0.48,569.595,17.21,6.85,343904272.7198,0.112472948513641,144146157.1606,0.136168785856441,0.119470369473447,3359973.1945,-0.197343668733339,253110876.8094,-0.00262494298054605,-1.54193642742939e-07
"25",2019,565,21.7499722300411,10.3227986562521,15.0821011945573,0.48,569.595,17.21,6.85,343922180.1274,0.117685895839813,144155428.8009,0.14260965501515,0.125045924199554,3359695.8349,-0.205582194232363,253110599.4498,-0.0027345203811393,-1.54193628532084e-07
"26",2019,566,21.7475934999652,10.3216347040138,15.0818898712847,0.48,569.595,17.21,6.85,343940234.6905,0.122941680961787,144164694.5316,0.149046418863549,0.1306504543426,3359418.4753,-0.213820719731402,253110322.0902,-0.00284409778176098,-1.54193642742939e-07
"27",2019,567,21.74596540508,10.3204579727837,15.0816735864867,0.48,569.595,17.21,6.85,343958333.4397,0.128210328906619,144173995.4008,0.155507592899752,0.136271257264951,3359141.1157,-0.222059245230454,253110044.7306,-0.00295367518236844,-1.54193642742939e-07
"28",2019,568,21.7451542453364,10.3192778972143,15.0814581518001,0.48,569.595,17.21,6.84,343976605.8359,0.133529526472302,144183366.9852,0.162017891722527,0.141942189052173,3358863.7561,-0.230297770729479,253109767.371,-0.00306325258299012,-1.54193642742939e-07
"29",2019,569,21.7557146672531,10.3181113716221,15.0812570249847,0.48,569.595,17.21,6.84,343995031.1447,0.138893237758083,144192822.8335,0.168586727410101,0.147661775617891,3358586.3965,-0.238536296228531,253109490.0114,-0.00317282998356916,-1.54193628532084e-07
"30",2019,570,21.753735022233,10.3169596718672,15.0810730281794,0.48,569.595,17.15,6.81,344013962.2278,0.144404182794446,144202473.387,0.175290821873588,0.15352505970391,3358309.0369,-0.24677482172757,253109212.6518,-0.00328240738419083,-1.54193642742939e-07
"31",2019,571,21.7505656873597,10.3158016582426,15.0808874299449,0.48,569.595,17.15,6.81,344032670.3784,0.149850230923036,144212118.2852,0.181990987685168,0.159341450911498,3358031.6773,-0.255013347226608,253108935.2922,-0.0033919847847983,-1.54193642742939e-07
"32",2019,572,21.7461974067215,10.3145643327921,15.0806516969058,0.48,569.715,17.15,6.81,344051554.6314,0.155347543453246,144221843.2885,0.188746801305697,0.165210400948325,3357757.4341,-0.263159305023407,253108661.049,-0.00350033097868163,-1.54193642742939e-07
"33",2019,573,21.7098578177777,10.3133497167165,15.0804356725016,0.48,569.979,17.14,6.78,344070509.2399,0.160865336866195,144231599.8482,0.195524536682981,0.17110025736045,3357480.0745,-0.27139783052246,253108383.6894,-0.0036099083792891,-1.54193642742939e-07
