,household,scenario,absolute poverty,relative poverty,year,minwage
1368,Ühe lapsega paar,Ennustatud,0,7.65,2018,598
1369,Kahe lapsega paar,Tegelik,0,9.74,2018,598
1370,Kahe lapsega paar,Ennustatud,0,9.16,2018,598
1371,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,598
1372,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,598
1373,Üksik mees,Tegelik,6.42,33.62,2018,599
1374,Üksik mees,Ennustatud,6.42,32.75,2018,599
1375,Üksik naine,Tegelik,2.16,22.68,2018,599
1376,Üksik naine,Ennustatud,2.16,20.93,2018,599
1377,Üksikvanem,Tegelik,0.19,30.12,2018,599
1378,Üksikvanem,Ennustatud,0.19,25.95,2018,599
1379,Lasteta paar,Tegelik,0.63,9.31,2018,599
1380,Lasteta paar,Ennustatud,0.63,9.33,2018,599
1381,Ühe lapsega paar,Tegelik,0,7.35,2018,599
1382,Ühe lapsega paar,Ennustatud,0,7.65,2018,599
1383,Kahe lapsega paar,Tegelik,0,9.74,2018,599
1384,Kahe lapsega paar,Ennustatud,0,9.16,2018,599
1385,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,599
1386,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,599
1387,Üksik mees,Tegelik,6.42,33.62,2018,600
1388,Üksik mees,Ennustatud,6.42,32.75,2018,600
1389,Üksik naine,Tegelik,2.16,22.68,2018,600
1390,Üksik naine,Ennustatud,2.16,20.93,2018,600
1391,Üksikvanem,Tegelik,0.19,30.12,2018,600
1392,Üksikvanem,Ennustatud,0.19,25.95,2018,600
1393,Lasteta paar,Tegelik,0.63,9.31,2018,600
1394,Lasteta paar,Ennustatud,0.63,9.33,2018,600
1395,Ühe lapsega paar,Tegelik,0,7.35,2018,600
1396,Ühe lapsega paar,Ennustatud,0,7.65,2018,600
1397,Kahe lapsega paar,Tegelik,0,9.74,2018,600
1398,Kahe lapsega paar,Ennustatud,0,9.16,2018,600
1399,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,600
1400,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,600
1401,Üksik mees,Tegelik,6.42,33.62,2018,601
1402,Üksik mees,Ennustatud,6.42,32.75,2018,601
1403,Üksik naine,Tegelik,2.16,22.68,2018,601
1404,Üksik naine,Ennustatud,2.16,20.93,2018,601
1405,Üksikvanem,Tegelik,0.19,30.12,2018,601
1406,Üksikvanem,Ennustatud,0.19,25.95,2018,601
1407,Lasteta paar,Tegelik,0.63,9.31,2018,601
1408,Lasteta paar,Ennustatud,0.63,9.33,2018,601
1409,Ühe lapsega paar,Tegelik,0,7.35,2018,601
1410,Ühe lapsega paar,Ennustatud,0,7.65,2018,601
1411,Kahe lapsega paar,Tegelik,0,9.74,2018,601
1412,Kahe lapsega paar,Ennustatud,0,9.16,2018,601
1413,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,601
1414,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,601
1415,Üksik mees,Tegelik,6.42,33.62,2018,602
1416,Üksik mees,Ennustatud,6.42,32.75,2018,602
1417,Üksik naine,Tegelik,2.16,22.68,2018,602
1418,Üksik naine,Ennustatud,2.16,20.93,2018,602
1419,Üksikvanem,Tegelik,0.19,30.12,2018,602
1420,Üksikvanem,Ennustatud,0.19,25.95,2018,602
1421,Lasteta paar,Tegelik,0.63,9.31,2018,602
1422,Lasteta paar,Ennustatud,0.63,9.33,2018,602
1423,Ühe lapsega paar,Tegelik,0,7.35,2018,602
1424,Ühe lapsega paar,Ennustatud,0,7.65,2018,602
1425,Kahe lapsega paar,Tegelik,0,9.74,2018,602
1426,Kahe lapsega paar,Ennustatud,0,9.16,2018,602
1427,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,602
1428,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,602
1429,Üksik mees,Tegelik,6.42,33.62,2018,603
1430,Üksik mees,Ennustatud,6.42,32.75,2018,603
1431,Üksik naine,Tegelik,2.16,22.68,2018,603
1432,Üksik naine,Ennustatud,2.16,20.93,2018,603
1433,Üksikvanem,Tegelik,0.19,30.12,2018,603
1434,Üksikvanem,Ennustatud,0.19,25.95,2018,603
1435,Lasteta paar,Tegelik,0.63,9.31,2018,603
1436,Lasteta paar,Ennustatud,0.63,9.33,2018,603
1437,Ühe lapsega paar,Tegelik,0,7.35,2018,603
1438,Ühe lapsega paar,Ennustatud,0,7.65,2018,603
1439,Kahe lapsega paar,Tegelik,0,9.74,2018,603
1440,Kahe lapsega paar,Ennustatud,0,9.16,2018,603
1441,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,603
1442,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,603
1443,Üksik mees,Tegelik,6.42,33.62,2018,604
1444,Üksik mees,Ennustatud,6.42,32.75,2018,604
1445,Üksik naine,Tegelik,2.16,22.68,2018,604
1446,Üksik naine,Ennustatud,2.16,20.93,2018,604
1447,Üksikvanem,Tegelik,0.19,30.12,2018,604
1448,Üksikvanem,Ennustatud,0.19,25.95,2018,604
1449,Lasteta paar,Tegelik,0.63,9.31,2018,604
1450,Lasteta paar,Ennustatud,0.63,9.33,2018,604
1451,Ühe lapsega paar,Tegelik,0,7.35,2018,604
1452,Ühe lapsega paar,Ennustatud,0,7.65,2018,604
1453,Kahe lapsega paar,Tegelik,0,9.74,2018,604
1454,Kahe lapsega paar,Ennustatud,0,9.16,2018,604
1455,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,604
1456,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,604
1457,Üksik mees,Tegelik,6.42,33.62,2018,605
1458,Üksik mees,Ennustatud,6.42,32.75,2018,605
1459,Üksik naine,Tegelik,2.16,22.68,2018,605
1460,Üksik naine,Ennustatud,2.16,20.93,2018,605
1461,Üksikvanem,Tegelik,0.19,30.12,2018,605
1462,Üksikvanem,Ennustatud,0.19,25.95,2018,605
1463,Lasteta paar,Tegelik,0.63,9.31,2018,605
1464,Lasteta paar,Ennustatud,0.63,9.33,2018,605
1465,Ühe lapsega paar,Tegelik,0,7.35,2018,605
1466,Ühe lapsega paar,Ennustatud,0,7.65,2018,605
1467,Kahe lapsega paar,Tegelik,0,9.74,2018,605
1468,Kahe lapsega paar,Ennustatud,0,9.16,2018,605
1469,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,605
1470,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,605
1471,Üksik mees,Tegelik,6.42,33.62,2018,606
1472,Üksik mees,Ennustatud,6.42,32.75,2018,606
1473,Üksik naine,Tegelik,2.16,22.68,2018,606
1474,Üksik naine,Ennustatud,2.16,20.93,2018,606
1475,Üksikvanem,Tegelik,0.19,30.12,2018,606
1476,Üksikvanem,Ennustatud,0.19,26.03,2018,606
1477,Lasteta paar,Tegelik,0.63,9.31,2018,606
1478,Lasteta paar,Ennustatud,0.63,9.33,2018,606
1479,Ühe lapsega paar,Tegelik,0,7.35,2018,606
1480,Ühe lapsega paar,Ennustatud,0,7.65,2018,606
1481,Kahe lapsega paar,Tegelik,0,9.74,2018,606
1482,Kahe lapsega paar,Ennustatud,0,9.2,2018,606
1483,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,606
1484,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,606
1485,Üksik mees,Tegelik,6.42,33.62,2018,607
1486,Üksik mees,Ennustatud,6.42,32.75,2018,607
1487,Üksik naine,Tegelik,2.16,22.68,2018,607
1488,Üksik naine,Ennustatud,2.16,20.93,2018,607
1489,Üksikvanem,Tegelik,0.19,30.12,2018,607
1490,Üksikvanem,Ennustatud,0.19,26.03,2018,607
1491,Lasteta paar,Tegelik,0.63,9.31,2018,607
1492,Lasteta paar,Ennustatud,0.63,9.33,2018,607
1493,Ühe lapsega paar,Tegelik,0,7.35,2018,607
1494,Ühe lapsega paar,Ennustatud,0,7.65,2018,607
1495,Kahe lapsega paar,Tegelik,0,9.74,2018,607
1496,Kahe lapsega paar,Ennustatud,0,9.2,2018,607
1497,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,607
1498,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,607
1499,Üksik mees,Tegelik,6.42,33.62,2018,608
1500,Üksik mees,Ennustatud,6.42,32.75,2018,608
1501,Üksik naine,Tegelik,2.16,22.68,2018,608
1502,Üksik naine,Ennustatud,2.16,20.93,2018,608
1503,Üksikvanem,Tegelik,0.19,30.12,2018,608
1504,Üksikvanem,Ennustatud,0.19,26.03,2018,608
1505,Lasteta paar,Tegelik,0.63,9.31,2018,608
1506,Lasteta paar,Ennustatud,0.63,9.33,2018,608
1507,Ühe lapsega paar,Tegelik,0,7.35,2018,608
1508,Ühe lapsega paar,Ennustatud,0,7.65,2018,608
1509,Kahe lapsega paar,Tegelik,0,9.74,2018,608
1510,Kahe lapsega paar,Ennustatud,0,9.2,2018,608
1511,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,608
1512,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,608
1513,Üksik mees,Tegelik,6.42,33.62,2018,609
1514,Üksik mees,Ennustatud,6.42,32.75,2018,609
1515,Üksik naine,Tegelik,2.16,22.68,2018,609
1516,Üksik naine,Ennustatud,2.16,20.93,2018,609
1517,Üksikvanem,Tegelik,0.19,30.12,2018,609
1518,Üksikvanem,Ennustatud,0.19,26.03,2018,609
1519,Lasteta paar,Tegelik,0.63,9.31,2018,609
1520,Lasteta paar,Ennustatud,0.63,9.33,2018,609
1521,Ühe lapsega paar,Tegelik,0,7.35,2018,609
1522,Ühe lapsega paar,Ennustatud,0,7.65,2018,609
1523,Kahe lapsega paar,Tegelik,0,9.74,2018,609
1524,Kahe lapsega paar,Ennustatud,0,9.2,2018,609
1525,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,609
1526,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,609
1527,Üksik mees,Tegelik,6.42,33.62,2018,610
1528,Üksik mees,Ennustatud,6.42,32.75,2018,610
1529,Üksik naine,Tegelik,2.16,22.68,2018,610
1530,Üksik naine,Ennustatud,2.16,20.93,2018,610
1531,Üksikvanem,Tegelik,0.19,30.12,2018,610
1532,Üksikvanem,Ennustatud,0.19,26.03,2018,610
1533,Lasteta paar,Tegelik,0.63,9.31,2018,610
1534,Lasteta paar,Ennustatud,0.63,9.33,2018,610
1535,Ühe lapsega paar,Tegelik,0,7.35,2018,610
1536,Ühe lapsega paar,Ennustatud,0,7.65,2018,610
1537,Kahe lapsega paar,Tegelik,0,9.74,2018,610
1538,Kahe lapsega paar,Ennustatud,0,9.2,2018,610
1539,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,610
1540,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,610
1541,Üksik mees,Tegelik,6.42,33.62,2018,611
1542,Üksik mees,Ennustatud,6.42,32.75,2018,611
1543,Üksik naine,Tegelik,2.16,22.68,2018,611
1544,Üksik naine,Ennustatud,2.16,20.93,2018,611
1545,Üksikvanem,Tegelik,0.19,30.12,2018,611
1546,Üksikvanem,Ennustatud,0.19,26.03,2018,611
1547,Lasteta paar,Tegelik,0.63,9.31,2018,611
1548,Lasteta paar,Ennustatud,0.63,9.33,2018,611
1549,Ühe lapsega paar,Tegelik,0,7.35,2018,611
1550,Ühe lapsega paar,Ennustatud,0,7.65,2018,611
1551,Kahe lapsega paar,Tegelik,0,9.74,2018,611
1552,Kahe lapsega paar,Ennustatud,0,9.2,2018,611
1553,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,611
1554,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,611
1555,Üksik mees,Tegelik,6.42,33.62,2018,612
1556,Üksik mees,Ennustatud,6.42,32.75,2018,612
1557,Üksik naine,Tegelik,2.16,22.68,2018,612
1558,Üksik naine,Ennustatud,2.16,20.93,2018,612
1559,Üksikvanem,Tegelik,0.19,30.12,2018,612
1560,Üksikvanem,Ennustatud,0.19,26.03,2018,612
1561,Lasteta paar,Tegelik,0.63,9.31,2018,612
1562,Lasteta paar,Ennustatud,0.63,9.33,2018,612
1563,Ühe lapsega paar,Tegelik,0,7.35,2018,612
1564,Ühe lapsega paar,Ennustatud,0,7.65,2018,612
1565,Kahe lapsega paar,Tegelik,0,9.74,2018,612
1566,Kahe lapsega paar,Ennustatud,0,9.2,2018,612
1567,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,612
1568,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,612
1569,Üksik mees,Tegelik,6.42,33.62,2018,613
1570,Üksik mees,Ennustatud,6.42,32.75,2018,613
1571,Üksik naine,Tegelik,2.16,22.68,2018,613
1572,Üksik naine,Ennustatud,2.16,20.93,2018,613
1573,Üksikvanem,Tegelik,0.19,30.12,2018,613
1574,Üksikvanem,Ennustatud,0.19,26.03,2018,613
1575,Lasteta paar,Tegelik,0.63,9.31,2018,613
1576,Lasteta paar,Ennustatud,0.63,9.33,2018,613
1577,Ühe lapsega paar,Tegelik,0,7.35,2018,613
1578,Ühe lapsega paar,Ennustatud,0,7.65,2018,613
1579,Kahe lapsega paar,Tegelik,0,9.74,2018,613
1580,Kahe lapsega paar,Ennustatud,0,9.2,2018,613
1581,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,613
1582,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,613
1583,Üksik mees,Tegelik,6.42,33.62,2018,614
1584,Üksik mees,Ennustatud,6.42,32.75,2018,614
1585,Üksik naine,Tegelik,2.16,22.68,2018,614
1586,Üksik naine,Ennustatud,2.16,20.93,2018,614
1587,Üksikvanem,Tegelik,0.19,30.12,2018,614
1588,Üksikvanem,Ennustatud,0.19,26.03,2018,614
1589,Lasteta paar,Tegelik,0.63,9.31,2018,614
1590,Lasteta paar,Ennustatud,0.63,9.33,2018,614
1591,Ühe lapsega paar,Tegelik,0,7.35,2018,614
1592,Ühe lapsega paar,Ennustatud,0,7.65,2018,614
1593,Kahe lapsega paar,Tegelik,0,9.74,2018,614
1594,Kahe lapsega paar,Ennustatud,0,9.2,2018,614
1595,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,614
1596,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,614
1597,Üksik mees,Tegelik,6.42,33.62,2018,615
1598,Üksik mees,Ennustatud,6.42,32.75,2018,615
1599,Üksik naine,Tegelik,2.16,22.68,2018,615
1600,Üksik naine,Ennustatud,2.16,20.93,2018,615
1601,Üksikvanem,Tegelik,0.19,30.12,2018,615
1602,Üksikvanem,Ennustatud,0.19,26.03,2018,615
1603,Lasteta paar,Tegelik,0.63,9.31,2018,615
1604,Lasteta paar,Ennustatud,0.63,9.33,2018,615
1605,Ühe lapsega paar,Tegelik,0,7.35,2018,615
1606,Ühe lapsega paar,Ennustatud,0,7.65,2018,615
1607,Kahe lapsega paar,Tegelik,0,9.74,2018,615
1608,Kahe lapsega paar,Ennustatud,0,9.2,2018,615
1609,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,615
1610,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,615
1611,Üksik mees,Tegelik,6.42,33.62,2018,616
1612,Üksik mees,Ennustatud,6.42,32.75,2018,616
1613,Üksik naine,Tegelik,2.16,22.68,2018,616
1614,Üksik naine,Ennustatud,2.16,20.93,2018,616
1615,Üksikvanem,Tegelik,0.19,30.12,2018,616
1616,Üksikvanem,Ennustatud,0.19,26.03,2018,616
1617,Lasteta paar,Tegelik,0.63,9.31,2018,616
1618,Lasteta paar,Ennustatud,0.63,9.33,2018,616
1619,Ühe lapsega paar,Tegelik,0,7.35,2018,616
1620,Ühe lapsega paar,Ennustatud,0,7.65,2018,616
1621,Kahe lapsega paar,Tegelik,0,9.74,2018,616
1622,Kahe lapsega paar,Ennustatud,0,9.2,2018,616
1623,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,616
1624,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,616
1625,Üksik mees,Tegelik,6.42,33.62,2018,617
1626,Üksik mees,Ennustatud,6.42,32.75,2018,617
1627,Üksik naine,Tegelik,2.16,22.68,2018,617
1628,Üksik naine,Ennustatud,2.16,20.93,2018,617
1629,Üksikvanem,Tegelik,0.19,30.12,2018,617
1630,Üksikvanem,Ennustatud,0.19,26.03,2018,617
1631,Lasteta paar,Tegelik,0.63,9.31,2018,617
1632,Lasteta paar,Ennustatud,0.63,9.33,2018,617
1633,Ühe lapsega paar,Tegelik,0,7.35,2018,617
1634,Ühe lapsega paar,Ennustatud,0,7.65,2018,617
1635,Kahe lapsega paar,Tegelik,0,9.74,2018,617
1636,Kahe lapsega paar,Ennustatud,0,9.2,2018,617
1637,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,617
1638,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,617
1639,Üksik mees,Tegelik,6.42,33.62,2018,618
1640,Üksik mees,Ennustatud,6.42,32.75,2018,618
1641,Üksik naine,Tegelik,2.16,22.68,2018,618
1642,Üksik naine,Ennustatud,2.16,20.93,2018,618
1643,Üksikvanem,Tegelik,0.19,30.12,2018,618
1644,Üksikvanem,Ennustatud,0.19,26.03,2018,618
1645,Lasteta paar,Tegelik,0.63,9.31,2018,618
1646,Lasteta paar,Ennustatud,0.63,9.33,2018,618
1647,Ühe lapsega paar,Tegelik,0,7.35,2018,618
1648,Ühe lapsega paar,Ennustatud,0,7.65,2018,618
1649,Kahe lapsega paar,Tegelik,0,9.74,2018,618
1650,Kahe lapsega paar,Ennustatud,0,9.2,2018,618
1651,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,618
1652,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,618
1653,Üksik mees,Tegelik,6.42,33.62,2018,619
1654,Üksik mees,Ennustatud,6.42,32.75,2018,619
1655,Üksik naine,Tegelik,2.16,22.68,2018,619
1656,Üksik naine,Ennustatud,2.16,20.93,2018,619
1657,Üksikvanem,Tegelik,0.19,30.12,2018,619
1658,Üksikvanem,Ennustatud,0.19,26.03,2018,619
1659,Lasteta paar,Tegelik,0.63,9.31,2018,619
1660,Lasteta paar,Ennustatud,0.63,9.33,2018,619
1661,Ühe lapsega paar,Tegelik,0,7.35,2018,619
1662,Ühe lapsega paar,Ennustatud,0,7.65,2018,619
1663,Kahe lapsega paar,Tegelik,0,9.74,2018,619
1664,Kahe lapsega paar,Ennustatud,0,9.2,2018,619
1665,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,619
1666,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,619
1667,Üksik mees,Tegelik,6.42,33.62,2018,620
1668,Üksik mees,Ennustatud,6.42,32.75,2018,620
1669,Üksik naine,Tegelik,2.16,22.68,2018,620
1670,Üksik naine,Ennustatud,2.16,20.93,2018,620
1671,Üksikvanem,Tegelik,0.19,30.12,2018,620
1672,Üksikvanem,Ennustatud,0.19,26.03,2018,620
1673,Lasteta paar,Tegelik,0.63,9.31,2018,620
1674,Lasteta paar,Ennustatud,0.63,9.33,2018,620
1675,Ühe lapsega paar,Tegelik,0,7.35,2018,620
1676,Ühe lapsega paar,Ennustatud,0,7.65,2018,620
1677,Kahe lapsega paar,Tegelik,0,9.74,2018,620
1678,Kahe lapsega paar,Ennustatud,0,9.2,2018,620
1679,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,620
1680,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,620
1681,Üksik mees,Tegelik,6.42,33.62,2018,621
1682,Üksik mees,Ennustatud,6.42,32.75,2018,621
1683,Üksik naine,Tegelik,2.16,22.68,2018,621
1684,Üksik naine,Ennustatud,2.16,20.93,2018,621
1685,Üksikvanem,Tegelik,0.19,30.12,2018,621
1686,Üksikvanem,Ennustatud,0.19,26.03,2018,621
1687,Lasteta paar,Tegelik,0.63,9.31,2018,621
1688,Lasteta paar,Ennustatud,0.63,9.33,2018,621
1689,Ühe lapsega paar,Tegelik,0,7.35,2018,621
1690,Ühe lapsega paar,Ennustatud,0,7.65,2018,621
1691,Kahe lapsega paar,Tegelik,0,9.74,2018,621
1692,Kahe lapsega paar,Ennustatud,0,9.2,2018,621
1693,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,621
1694,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,621
1695,Üksik mees,Tegelik,6.42,33.62,2018,622
1696,Üksik mees,Ennustatud,6.42,32.75,2018,622
1697,Üksik naine,Tegelik,2.16,22.68,2018,622
1698,Üksik naine,Ennustatud,2.16,20.93,2018,622
1699,Üksikvanem,Tegelik,0.19,30.12,2018,622
1700,Üksikvanem,Ennustatud,0.19,26.03,2018,622
1701,Lasteta paar,Tegelik,0.63,9.31,2018,622
1702,Lasteta paar,Ennustatud,0.63,9.33,2018,622
1703,Ühe lapsega paar,Tegelik,0,7.35,2018,622
1704,Ühe lapsega paar,Ennustatud,0,7.65,2018,622
1705,Kahe lapsega paar,Tegelik,0,9.74,2018,622
1706,Kahe lapsega paar,Ennustatud,0,9.16,2018,622
1707,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,622
1708,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,622
1709,Üksik mees,Tegelik,6.42,33.62,2018,623
1710,Üksik mees,Ennustatud,6.42,32.75,2018,623
1711,Üksik naine,Tegelik,2.16,22.68,2018,623
1712,Üksik naine,Ennustatud,2.16,20.93,2018,623
1713,Üksikvanem,Tegelik,0.19,30.12,2018,623
1714,Üksikvanem,Ennustatud,0.19,26.03,2018,623
1715,Lasteta paar,Tegelik,0.63,9.31,2018,623
1716,Lasteta paar,Ennustatud,0.63,9.33,2018,623
1717,Ühe lapsega paar,Tegelik,0,7.35,2018,623
1718,Ühe lapsega paar,Ennustatud,0,7.65,2018,623
1719,Kahe lapsega paar,Tegelik,0,9.74,2018,623
1720,Kahe lapsega paar,Ennustatud,0,9.16,2018,623
1721,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,623
1722,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,623
1723,Üksik mees,Tegelik,6.42,33.62,2018,624
1724,Üksik mees,Ennustatud,6.42,32.75,2018,624
1725,Üksik naine,Tegelik,2.16,22.68,2018,624
1726,Üksik naine,Ennustatud,2.16,20.93,2018,624
1727,Üksikvanem,Tegelik,0.19,30.12,2018,624
1728,Üksikvanem,Ennustatud,0.19,26.03,2018,624
1729,Lasteta paar,Tegelik,0.63,9.31,2018,624
1730,Lasteta paar,Ennustatud,0.63,9.42,2018,624
1731,Ühe lapsega paar,Tegelik,0,7.35,2018,624
1732,Ühe lapsega paar,Ennustatud,0,7.65,2018,624
1733,Kahe lapsega paar,Tegelik,0,9.74,2018,624
1734,Kahe lapsega paar,Ennustatud,0,9.16,2018,624
1735,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,624
1736,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,624
1737,Üksik mees,Tegelik,6.42,33.62,2018,625
1738,Üksik mees,Ennustatud,6.42,32.75,2018,625
1739,Üksik naine,Tegelik,2.16,22.68,2018,625
1740,Üksik naine,Ennustatud,2.16,20.93,2018,625
1741,Üksikvanem,Tegelik,0.19,30.12,2018,625
1742,Üksikvanem,Ennustatud,0.19,26.03,2018,625
1743,Lasteta paar,Tegelik,0.63,9.31,2018,625
1744,Lasteta paar,Ennustatud,0.63,9.42,2018,625
1745,Ühe lapsega paar,Tegelik,0,7.35,2018,625
1746,Ühe lapsega paar,Ennustatud,0,7.65,2018,625
1747,Kahe lapsega paar,Tegelik,0,9.74,2018,625
1748,Kahe lapsega paar,Ennustatud,0,9.16,2018,625
1749,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,625
1750,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,625
1751,Üksik mees,Tegelik,6.42,33.62,2018,626
1752,Üksik mees,Ennustatud,6.42,32.75,2018,626
1753,Üksik naine,Tegelik,2.16,22.68,2018,626
1754,Üksik naine,Ennustatud,2.16,20.93,2018,626
1755,Üksikvanem,Tegelik,0.19,30.12,2018,626
1756,Üksikvanem,Ennustatud,0.19,26.03,2018,626
1757,Lasteta paar,Tegelik,0.63,9.31,2018,626
1758,Lasteta paar,Ennustatud,0.63,9.42,2018,626
1759,Ühe lapsega paar,Tegelik,0,7.35,2018,626
1760,Ühe lapsega paar,Ennustatud,0,7.65,2018,626
1761,Kahe lapsega paar,Tegelik,0,9.74,2018,626
1762,Kahe lapsega paar,Ennustatud,0,9.16,2018,626
1763,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,626
1764,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,626
1765,Üksik mees,Tegelik,6.42,33.62,2018,627
1766,Üksik mees,Ennustatud,6.42,32.75,2018,627
1767,Üksik naine,Tegelik,2.16,22.68,2018,627
1768,Üksik naine,Ennustatud,2.16,20.93,2018,627
1769,Üksikvanem,Tegelik,0.19,30.12,2018,627
1770,Üksikvanem,Ennustatud,0.19,26.03,2018,627
1771,Lasteta paar,Tegelik,0.63,9.31,2018,627
1772,Lasteta paar,Ennustatud,0.63,9.42,2018,627
1773,Ühe lapsega paar,Tegelik,0,7.35,2018,627
1774,Ühe lapsega paar,Ennustatud,0,7.65,2018,627
1775,Kahe lapsega paar,Tegelik,0,9.74,2018,627
1776,Kahe lapsega paar,Ennustatud,0,9.16,2018,627
1777,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,627
1778,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,627
1779,Üksik mees,Tegelik,6.42,33.62,2018,628
1780,Üksik mees,Ennustatud,6.42,32.75,2018,628
1781,Üksik naine,Tegelik,2.16,22.68,2018,628
1782,Üksik naine,Ennustatud,2.16,20.93,2018,628
1783,Üksikvanem,Tegelik,0.19,30.12,2018,628
1784,Üksikvanem,Ennustatud,0.19,26.31,2018,628
1785,Lasteta paar,Tegelik,0.63,9.31,2018,628
1786,Lasteta paar,Ennustatud,0.63,9.42,2018,628
1787,Ühe lapsega paar,Tegelik,0,7.35,2018,628
1788,Ühe lapsega paar,Ennustatud,0,7.65,2018,628
1789,Kahe lapsega paar,Tegelik,0,9.74,2018,628
1790,Kahe lapsega paar,Ennustatud,0,9.25,2018,628
1791,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,628
1792,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,628
1793,Üksik mees,Tegelik,6.42,33.62,2018,629
1794,Üksik mees,Ennustatud,6.42,32.75,2018,629
1795,Üksik naine,Tegelik,2.16,22.68,2018,629
1796,Üksik naine,Ennustatud,2.16,20.93,2018,629
1797,Üksikvanem,Tegelik,0.19,30.12,2018,629
1798,Üksikvanem,Ennustatud,0.19,26.31,2018,629
1799,Lasteta paar,Tegelik,0.63,9.31,2018,629
1800,Lasteta paar,Ennustatud,0.63,9.42,2018,629
1801,Ühe lapsega paar,Tegelik,0,7.35,2018,629
1802,Ühe lapsega paar,Ennustatud,0,7.65,2018,629
1803,Kahe lapsega paar,Tegelik,0,9.74,2018,629
1804,Kahe lapsega paar,Ennustatud,0,9.25,2018,629
1805,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,629
1806,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,629
1807,Üksik mees,Tegelik,6.42,33.62,2018,630
1808,Üksik mees,Ennustatud,6.42,32.75,2018,630
1809,Üksik naine,Tegelik,2.16,22.68,2018,630
1810,Üksik naine,Ennustatud,2.16,20.93,2018,630
1811,Üksikvanem,Tegelik,0.19,30.12,2018,630
1812,Üksikvanem,Ennustatud,0.19,26.31,2018,630
1813,Lasteta paar,Tegelik,0.63,9.31,2018,630
1814,Lasteta paar,Ennustatud,0.63,9.25,2018,630
