,household,scenario,absolute poverty,relative poverty,year,minwage
863,ühe lapsega paar,Tegelik 2019,0,7.34,2019,602
864,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,602
865,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,602
866,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,602
867,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,602
868,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,602
869,üksik mees,Tegelik 2019,6.03,32.75,2019,603
870,üksik mees,Ennustatud 2019,6.03,32.75,2019,603
871,üksik naine,Tegelik 2019,1.32,21.29,2019,603
872,üksik naine,Ennustatud 2019,1.32,21.29,2019,603
873,üksikvanem,Tegelik 2019,0,30.12,2019,603
874,üksikvanem,Ennustatud 2019,0,27.96,2019,603
875,Lasteta paar,Tegelik 2019,0.26,9.19,2019,603
876,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,603
877,ühe lapsega paar,Tegelik 2019,0,7.34,2019,603
878,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,603
879,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,603
880,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,603
881,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,603
882,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,603
883,üksik mees,Tegelik 2019,6.03,32.75,2019,604
884,üksik mees,Ennustatud 2019,6.03,32.75,2019,604
885,üksik naine,Tegelik 2019,1.32,21.29,2019,604
886,üksik naine,Ennustatud 2019,1.32,21.29,2019,604
887,üksikvanem,Tegelik 2019,0,30.12,2019,604
888,üksikvanem,Ennustatud 2019,0,27.96,2019,604
889,Lasteta paar,Tegelik 2019,0.26,9.19,2019,604
890,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,604
891,ühe lapsega paar,Tegelik 2019,0,7.34,2019,604
892,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,604
893,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,604
894,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,604
895,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,604
896,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,604
897,üksik mees,Tegelik 2019,6.03,32.75,2019,605
898,üksik mees,Ennustatud 2019,6.03,32.75,2019,605
899,üksik naine,Tegelik 2019,1.32,21.29,2019,605
900,üksik naine,Ennustatud 2019,1.32,21.29,2019,605
901,üksikvanem,Tegelik 2019,0,30.12,2019,605
902,üksikvanem,Ennustatud 2019,0,27.96,2019,605
903,Lasteta paar,Tegelik 2019,0.26,9.19,2019,605
904,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,605
905,ühe lapsega paar,Tegelik 2019,0,7.34,2019,605
906,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,605
907,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,605
908,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,605
909,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,605
910,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,605
911,üksik mees,Tegelik 2019,6.03,32.75,2019,606
912,üksik mees,Ennustatud 2019,6.03,32.75,2019,606
913,üksik naine,Tegelik 2019,1.32,21.29,2019,606
914,üksik naine,Ennustatud 2019,1.32,21.29,2019,606
915,üksikvanem,Tegelik 2019,0,30.12,2019,606
916,üksikvanem,Ennustatud 2019,0,27.96,2019,606
917,Lasteta paar,Tegelik 2019,0.26,9.19,2019,606
918,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,606
919,ühe lapsega paar,Tegelik 2019,0,7.34,2019,606
920,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,606
921,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,606
922,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,606
923,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,606
924,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,606
925,üksik mees,Tegelik 2019,6.03,32.75,2019,607
926,üksik mees,Ennustatud 2019,6.03,32.75,2019,607
927,üksik naine,Tegelik 2019,1.32,21.29,2019,607
928,üksik naine,Ennustatud 2019,1.32,21.29,2019,607
929,üksikvanem,Tegelik 2019,0,30.12,2019,607
930,üksikvanem,Ennustatud 2019,0,27.96,2019,607
931,Lasteta paar,Tegelik 2019,0.26,9.19,2019,607
932,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,607
933,ühe lapsega paar,Tegelik 2019,0,7.34,2019,607
934,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,607
935,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,607
936,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,607
937,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,607
938,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,607
939,üksik mees,Tegelik 2019,6.03,32.75,2019,608
940,üksik mees,Ennustatud 2019,6.03,32.75,2019,608
941,üksik naine,Tegelik 2019,1.32,21.29,2019,608
942,üksik naine,Ennustatud 2019,1.32,21.29,2019,608
943,üksikvanem,Tegelik 2019,0,30.12,2019,608
944,üksikvanem,Ennustatud 2019,0,27.96,2019,608
945,Lasteta paar,Tegelik 2019,0.26,9.19,2019,608
946,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,608
947,ühe lapsega paar,Tegelik 2019,0,7.34,2019,608
948,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,608
949,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,608
950,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,608
951,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,608
952,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,608
953,üksik mees,Tegelik 2019,6.03,32.75,2019,609
954,üksik mees,Ennustatud 2019,6.03,32.75,2019,609
955,üksik naine,Tegelik 2019,1.32,21.29,2019,609
956,üksik naine,Ennustatud 2019,1.32,21.29,2019,609
957,üksikvanem,Tegelik 2019,0,30.12,2019,609
958,üksikvanem,Ennustatud 2019,0,27.96,2019,609
959,Lasteta paar,Tegelik 2019,0.26,9.19,2019,609
960,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,609
961,ühe lapsega paar,Tegelik 2019,0,7.34,2019,609
962,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,609
963,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,609
964,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,609
965,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,609
966,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,609
967,üksik mees,Tegelik 2019,6.03,32.75,2019,610
968,üksik mees,Ennustatud 2019,6.03,32.75,2019,610
969,üksik naine,Tegelik 2019,1.32,21.29,2019,610
970,üksik naine,Ennustatud 2019,1.32,21.29,2019,610
971,üksikvanem,Tegelik 2019,0,30.12,2019,610
972,üksikvanem,Ennustatud 2019,0,27.96,2019,610
973,Lasteta paar,Tegelik 2019,0.26,9.19,2019,610
974,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,610
975,ühe lapsega paar,Tegelik 2019,0,7.34,2019,610
976,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,610
977,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,610
978,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,610
979,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,610
980,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,610
981,üksik mees,Tegelik 2019,6.03,32.75,2019,611
982,üksik mees,Ennustatud 2019,6.03,32.75,2019,611
983,üksik naine,Tegelik 2019,1.32,21.29,2019,611
984,üksik naine,Ennustatud 2019,1.32,21.29,2019,611
985,üksikvanem,Tegelik 2019,0,30.12,2019,611
986,üksikvanem,Ennustatud 2019,0,27.96,2019,611
987,Lasteta paar,Tegelik 2019,0.26,9.19,2019,611
988,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,611
989,ühe lapsega paar,Tegelik 2019,0,7.34,2019,611
990,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,611
991,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,611
992,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,611
993,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,611
994,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,611
995,üksik mees,Tegelik 2019,6.03,32.75,2019,612
996,üksik mees,Ennustatud 2019,6.03,32.75,2019,612
997,üksik naine,Tegelik 2019,1.32,21.29,2019,612
998,üksik naine,Ennustatud 2019,1.32,21.29,2019,612
999,üksikvanem,Tegelik 2019,0,30.12,2019,612
1000,üksikvanem,Ennustatud 2019,0,27.96,2019,612
1001,Lasteta paar,Tegelik 2019,0.26,9.19,2019,612
1002,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,612
1003,ühe lapsega paar,Tegelik 2019,0,7.34,2019,612
1004,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,612
1005,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,612
1006,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,612
1007,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,612
1008,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,612
1009,üksik mees,Tegelik 2019,6.03,32.75,2019,613
1010,üksik mees,Ennustatud 2019,6.03,32.75,2019,613
1011,üksik naine,Tegelik 2019,1.32,21.29,2019,613
1012,üksik naine,Ennustatud 2019,1.32,21.29,2019,613
1013,üksikvanem,Tegelik 2019,0,30.12,2019,613
1014,üksikvanem,Ennustatud 2019,0,27.96,2019,613
1015,Lasteta paar,Tegelik 2019,0.26,9.19,2019,613
1016,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,613
1017,ühe lapsega paar,Tegelik 2019,0,7.34,2019,613
1018,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,613
1019,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,613
1020,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,613
1021,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,613
1022,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,613
1023,üksik mees,Tegelik 2019,6.03,32.75,2019,614
1024,üksik mees,Ennustatud 2019,6.03,32.75,2019,614
1025,üksik naine,Tegelik 2019,1.32,21.29,2019,614
1026,üksik naine,Ennustatud 2019,1.32,21.29,2019,614
1027,üksikvanem,Tegelik 2019,0,30.12,2019,614
1028,üksikvanem,Ennustatud 2019,0,27.96,2019,614
1029,Lasteta paar,Tegelik 2019,0.26,9.19,2019,614
1030,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,614
1031,ühe lapsega paar,Tegelik 2019,0,7.34,2019,614
1032,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,614
1033,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,614
1034,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,614
1035,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,614
1036,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,614
1037,üksik mees,Tegelik 2019,6.03,32.75,2019,615
1038,üksik mees,Ennustatud 2019,6.03,32.75,2019,615
1039,üksik naine,Tegelik 2019,1.32,21.29,2019,615
1040,üksik naine,Ennustatud 2019,1.32,21.29,2019,615
1041,üksikvanem,Tegelik 2019,0,30.12,2019,615
1042,üksikvanem,Ennustatud 2019,0,27.96,2019,615
1043,Lasteta paar,Tegelik 2019,0.26,9.19,2019,615
1044,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,615
1045,ühe lapsega paar,Tegelik 2019,0,7.34,2019,615
1046,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,615
1047,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,615
1048,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,615
1049,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,615
1050,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,615
1051,üksik mees,Tegelik 2019,6.03,32.75,2019,616
1052,üksik mees,Ennustatud 2019,6.03,32.75,2019,616
1053,üksik naine,Tegelik 2019,1.32,21.29,2019,616
1054,üksik naine,Ennustatud 2019,1.32,21.29,2019,616
1055,üksikvanem,Tegelik 2019,0,30.12,2019,616
1056,üksikvanem,Ennustatud 2019,0,27.96,2019,616
1057,Lasteta paar,Tegelik 2019,0.26,9.19,2019,616
1058,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,616
1059,ühe lapsega paar,Tegelik 2019,0,7.34,2019,616
1060,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,616
1061,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,616
1062,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,616
1063,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,616
1064,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,616
1065,üksik mees,Tegelik 2019,6.03,32.75,2019,617
1066,üksik mees,Ennustatud 2019,6.03,32.75,2019,617
1067,üksik naine,Tegelik 2019,1.32,21.29,2019,617
1068,üksik naine,Ennustatud 2019,1.32,21.29,2019,617
1069,üksikvanem,Tegelik 2019,0,30.12,2019,617
1070,üksikvanem,Ennustatud 2019,0,27.96,2019,617
1071,Lasteta paar,Tegelik 2019,0.26,9.19,2019,617
1072,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,617
1073,ühe lapsega paar,Tegelik 2019,0,7.34,2019,617
1074,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,617
1075,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,617
1076,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,617
1077,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,617
1078,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,617
1079,üksik mees,Tegelik 2019,6.03,32.75,2019,618
1080,üksik mees,Ennustatud 2019,6.03,32.75,2019,618
1081,üksik naine,Tegelik 2019,1.32,21.29,2019,618
1082,üksik naine,Ennustatud 2019,1.32,21.29,2019,618
1083,üksikvanem,Tegelik 2019,0,30.12,2019,618
1084,üksikvanem,Ennustatud 2019,0,27.96,2019,618
1085,Lasteta paar,Tegelik 2019,0.26,9.19,2019,618
1086,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,618
1087,ühe lapsega paar,Tegelik 2019,0,7.34,2019,618
1088,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,618
1089,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,618
1090,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,618
1091,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,618
1092,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,618
1093,üksik mees,Tegelik 2019,6.03,32.75,2019,619
1094,üksik mees,Ennustatud 2019,6.03,32.75,2019,619
1095,üksik naine,Tegelik 2019,1.32,21.29,2019,619
1096,üksik naine,Ennustatud 2019,1.32,21.29,2019,619
1097,üksikvanem,Tegelik 2019,0,30.12,2019,619
1098,üksikvanem,Ennustatud 2019,0,27.96,2019,619
1099,Lasteta paar,Tegelik 2019,0.26,9.19,2019,619
1100,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,619
1101,ühe lapsega paar,Tegelik 2019,0,7.34,2019,619
1102,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,619
1103,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,619
1104,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,619
1105,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,619
1106,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,619
1107,üksik mees,Tegelik 2019,6.03,32.75,2019,620
1108,üksik mees,Ennustatud 2019,6.03,32.75,2019,620
1109,üksik naine,Tegelik 2019,1.32,21.29,2019,620
1110,üksik naine,Ennustatud 2019,1.32,21.29,2019,620
1111,üksikvanem,Tegelik 2019,0,30.12,2019,620
1112,üksikvanem,Ennustatud 2019,0,27.96,2019,620
1113,Lasteta paar,Tegelik 2019,0.26,9.19,2019,620
1114,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,620
1115,ühe lapsega paar,Tegelik 2019,0,7.34,2019,620
1116,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,620
1117,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,620
1118,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,620
1119,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,620
1120,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,620
1121,üksik mees,Tegelik 2019,6.03,32.75,2019,621
1122,üksik mees,Ennustatud 2019,6.03,32.75,2019,621
1123,üksik naine,Tegelik 2019,1.32,21.29,2019,621
1124,üksik naine,Ennustatud 2019,1.32,21.29,2019,621
1125,üksikvanem,Tegelik 2019,0,30.12,2019,621
1126,üksikvanem,Ennustatud 2019,0,27.96,2019,621
1127,Lasteta paar,Tegelik 2019,0.26,9.19,2019,621
1128,Lasteta paar,Ennustatud 2019,0.26,8.96,2019,621
1129,ühe lapsega paar,Tegelik 2019,0,7.34,2019,621
1130,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,621
1131,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,621
1132,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,621
1133,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,621
1134,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,621
1135,üksik mees,Tegelik 2019,6.03,32.75,2019,622
1136,üksik mees,Ennustatud 2019,6.03,32.75,2019,622
1137,üksik naine,Tegelik 2019,1.32,21.29,2019,622
1138,üksik naine,Ennustatud 2019,1.32,21.29,2019,622
1139,üksikvanem,Tegelik 2019,0,30.12,2019,622
1140,üksikvanem,Ennustatud 2019,0,27.96,2019,622
1141,Lasteta paar,Tegelik 2019,0.26,9.19,2019,622
1142,Lasteta paar,Ennustatud 2019,0.26,8.79,2019,622
1143,ühe lapsega paar,Tegelik 2019,0,7.34,2019,622
1144,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,622
1145,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,622
1146,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,622
1147,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,622
1148,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,622
1149,üksik mees,Tegelik 2019,6.03,32.75,2019,623
1150,üksik mees,Ennustatud 2019,6.03,32.75,2019,623
1151,üksik naine,Tegelik 2019,1.32,21.29,2019,623
1152,üksik naine,Ennustatud 2019,1.32,21.29,2019,623
1153,üksikvanem,Tegelik 2019,0,30.12,2019,623
1154,üksikvanem,Ennustatud 2019,0,27.96,2019,623
1155,Lasteta paar,Tegelik 2019,0.26,9.19,2019,623
1156,Lasteta paar,Ennustatud 2019,0.26,8.79,2019,623
1157,ühe lapsega paar,Tegelik 2019,0,7.34,2019,623
1158,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,623
1159,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,623
1160,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,623
1161,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,623
1162,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,623
1163,üksik mees,Tegelik 2019,6.03,32.75,2019,624
1164,üksik mees,Ennustatud 2019,6.03,32.75,2019,624
1165,üksik naine,Tegelik 2019,1.32,21.29,2019,624
1166,üksik naine,Ennustatud 2019,1.32,21.29,2019,624
1167,üksikvanem,Tegelik 2019,0,30.12,2019,624
1168,üksikvanem,Ennustatud 2019,0,27.96,2019,624
1169,Lasteta paar,Tegelik 2019,0.26,9.19,2019,624
1170,Lasteta paar,Ennustatud 2019,0.26,8.79,2019,624
1171,ühe lapsega paar,Tegelik 2019,0,7.34,2019,624
1172,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,624
1173,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,624
1174,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,624
1175,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,624
1176,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,624
1177,üksik mees,Tegelik 2019,6.03,32.75,2019,625
1178,üksik mees,Ennustatud 2019,6.03,32.75,2019,625
1179,üksik naine,Tegelik 2019,1.32,21.29,2019,625
1180,üksik naine,Ennustatud 2019,1.32,21.29,2019,625
1181,üksikvanem,Tegelik 2019,0,30.12,2019,625
1182,üksikvanem,Ennustatud 2019,0,27.96,2019,625
1183,Lasteta paar,Tegelik 2019,0.26,9.19,2019,625
1184,Lasteta paar,Ennustatud 2019,0.26,8.79,2019,625
1185,ühe lapsega paar,Tegelik 2019,0,7.34,2019,625
1186,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,625
1187,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,625
1188,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,625
1189,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,625
1190,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.99,2019,625
1191,üksik mees,Tegelik 2019,6.03,32.75,2019,626
1192,üksik mees,Ennustatud 2019,6.03,32.75,2019,626
1193,üksik naine,Tegelik 2019,1.32,21.29,2019,626
1194,üksik naine,Ennustatud 2019,1.32,21.29,2019,626
1195,üksikvanem,Tegelik 2019,0,30.12,2019,626
1196,üksikvanem,Ennustatud 2019,0,27.96,2019,626
1197,Lasteta paar,Tegelik 2019,0.26,9.19,2019,626
1198,Lasteta paar,Ennustatud 2019,0.26,8.9,2019,626
1199,ühe lapsega paar,Tegelik 2019,0,7.34,2019,626
1200,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,626
1201,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,626
1202,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,626
1203,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,626
1204,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,626
1205,üksik mees,Tegelik 2019,6.03,32.75,2019,627
1206,üksik mees,Ennustatud 2019,6.03,32.75,2019,627
1207,üksik naine,Tegelik 2019,1.32,21.29,2019,627
1208,üksik naine,Ennustatud 2019,1.32,21.29,2019,627
1209,üksikvanem,Tegelik 2019,0,30.12,2019,627
1210,üksikvanem,Ennustatud 2019,0,27.96,2019,627
1211,Lasteta paar,Tegelik 2019,0.26,9.19,2019,627
1212,Lasteta paar,Ennustatud 2019,0.26,8.9,2019,627
1213,ühe lapsega paar,Tegelik 2019,0,7.34,2019,627
1214,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,627
1215,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,627
1216,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,627
1217,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,627
1218,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,627
1219,üksik mees,Tegelik 2019,6.03,32.75,2019,628
1220,üksik mees,Ennustatud 2019,6.03,32.75,2019,628
1221,üksik naine,Tegelik 2019,1.32,21.29,2019,628
1222,üksik naine,Ennustatud 2019,1.32,21.29,2019,628
1223,üksikvanem,Tegelik 2019,0,30.12,2019,628
1224,üksikvanem,Ennustatud 2019,0,27.96,2019,628
1225,Lasteta paar,Tegelik 2019,0.26,9.19,2019,628
1226,Lasteta paar,Ennustatud 2019,0.26,8.9,2019,628
1227,ühe lapsega paar,Tegelik 2019,0,7.34,2019,628
1228,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,628
1229,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,628
1230,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,628
1231,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,628
1232,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,628
1233,üksik mees,Tegelik 2019,6.03,32.75,2019,629
1234,üksik mees,Ennustatud 2019,6.03,32.75,2019,629
1235,üksik naine,Tegelik 2019,1.32,21.29,2019,629
1236,üksik naine,Ennustatud 2019,1.32,21.29,2019,629
1237,üksikvanem,Tegelik 2019,0,30.12,2019,629
1238,üksikvanem,Ennustatud 2019,0,27.79,2019,629
1239,Lasteta paar,Tegelik 2019,0.26,9.19,2019,629
1240,Lasteta paar,Ennustatud 2019,0.26,8.9,2019,629
1241,ühe lapsega paar,Tegelik 2019,0,7.34,2019,629
1242,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,629
1243,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,629
1244,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,629
1245,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,629
1246,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,629
1247,üksik mees,Tegelik 2019,6.03,32.75,2019,630
1248,üksik mees,Ennustatud 2019,6.03,32.75,2019,630
1249,üksik naine,Tegelik 2019,1.32,21.29,2019,630
1250,üksik naine,Ennustatud 2019,1.32,21.29,2019,630
1251,üksikvanem,Tegelik 2019,0,30.12,2019,630
1252,üksikvanem,Ennustatud 2019,0,27.79,2019,630
1253,Lasteta paar,Tegelik 2019,0.26,9.19,2019,630
1254,Lasteta paar,Ennustatud 2019,0.26,8.9,2019,630
1255,ühe lapsega paar,Tegelik 2019,0,7.34,2019,630
1256,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,630
1257,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,630
1258,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,630
1259,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,630
1260,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,630
1261,üksik mees,Tegelik 2019,6.03,32.75,2019,631
1262,üksik mees,Ennustatud 2019,6.03,32.75,2019,631
1263,üksik naine,Tegelik 2019,1.32,21.29,2019,631
1264,üksik naine,Ennustatud 2019,1.32,21.29,2019,631
1265,üksikvanem,Tegelik 2019,0,30.12,2019,631
1266,üksikvanem,Ennustatud 2019,0,27.79,2019,631
1267,Lasteta paar,Tegelik 2019,0.26,9.19,2019,631
1268,Lasteta paar,Ennustatud 2019,0.26,8.9,2019,631
1269,ühe lapsega paar,Tegelik 2019,0,7.34,2019,631
1270,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,631
1271,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,631
1272,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,631
1273,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,631
1274,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,631
1275,üksik mees,Tegelik 2019,6.03,32.75,2019,632
1276,üksik mees,Ennustatud 2019,6.03,32.75,2019,632
1277,üksik naine,Tegelik 2019,1.32,21.29,2019,632
1278,üksik naine,Ennustatud 2019,1.32,21.29,2019,632
1279,üksikvanem,Tegelik 2019,0,30.12,2019,632
1280,üksikvanem,Ennustatud 2019,0,27.79,2019,632
1281,Lasteta paar,Tegelik 2019,0.26,9.19,2019,632
1282,Lasteta paar,Ennustatud 2019,0.26,8.9,2019,632
1283,ühe lapsega paar,Tegelik 2019,0,7.34,2019,632
1284,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,632
1285,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,632
