,household,scenario,absolute poverty,relative poverty,year,minwage
855,üksik mees,Tegelik 2020,5.47,32.99,2020,646
856,üksik mees,Ennustatud 2020,5.47,32.99,2020,646
857,üksik naine,Tegelik 2020,1.35,21.29,2020,646
858,üksik naine,Ennustatud 2020,1.35,21.29,2020,646
859,üksikvanem,Tegelik 2020,0,29.34,2020,646
860,üksikvanem,Ennustatud 2020,0,28.29,2020,646
861,Lasteta paar,Tegelik 2020,0.26,9.21,2020,646
862,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,646
863,ühe lapsega paar,Tegelik 2020,0,7.3,2020,646
864,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,646
865,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,646
866,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,646
867,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,646
868,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,646
869,üksik mees,Tegelik 2020,5.47,32.99,2020,647
870,üksik mees,Ennustatud 2020,5.47,32.99,2020,647
871,üksik naine,Tegelik 2020,1.35,21.29,2020,647
872,üksik naine,Ennustatud 2020,1.35,21.29,2020,647
873,üksikvanem,Tegelik 2020,0,29.34,2020,647
874,üksikvanem,Ennustatud 2020,0,28.29,2020,647
875,Lasteta paar,Tegelik 2020,0.26,9.21,2020,647
876,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,647
877,ühe lapsega paar,Tegelik 2020,0,7.3,2020,647
878,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,647
879,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,647
880,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,647
881,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,647
882,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,647
883,üksik mees,Tegelik 2020,5.47,32.99,2020,648
884,üksik mees,Ennustatud 2020,5.47,32.99,2020,648
885,üksik naine,Tegelik 2020,1.35,21.29,2020,648
886,üksik naine,Ennustatud 2020,1.35,21.29,2020,648
887,üksikvanem,Tegelik 2020,0,29.34,2020,648
888,üksikvanem,Ennustatud 2020,0,28.29,2020,648
889,Lasteta paar,Tegelik 2020,0.26,9.21,2020,648
890,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,648
891,ühe lapsega paar,Tegelik 2020,0,7.3,2020,648
892,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,648
893,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,648
894,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,648
895,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,648
896,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,648
897,üksik mees,Tegelik 2020,5.47,32.99,2020,649
898,üksik mees,Ennustatud 2020,5.47,32.99,2020,649
899,üksik naine,Tegelik 2020,1.35,21.29,2020,649
900,üksik naine,Ennustatud 2020,1.35,21.29,2020,649
901,üksikvanem,Tegelik 2020,0,29.34,2020,649
902,üksikvanem,Ennustatud 2020,0,28.29,2020,649
903,Lasteta paar,Tegelik 2020,0.26,9.21,2020,649
904,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,649
905,ühe lapsega paar,Tegelik 2020,0,7.3,2020,649
906,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,649
907,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,649
908,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,649
909,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,649
910,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,649
911,üksik mees,Tegelik 2020,5.47,32.99,2020,650
912,üksik mees,Ennustatud 2020,5.39,32.99,2020,650
913,üksik naine,Tegelik 2020,1.35,21.29,2020,650
914,üksik naine,Ennustatud 2020,1.35,21.29,2020,650
915,üksikvanem,Tegelik 2020,0,29.34,2020,650
916,üksikvanem,Ennustatud 2020,0,28.29,2020,650
917,Lasteta paar,Tegelik 2020,0.26,9.21,2020,650
918,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,650
919,ühe lapsega paar,Tegelik 2020,0,7.3,2020,650
920,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,650
921,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,650
922,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,650
923,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,650
924,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,650
925,üksik mees,Tegelik 2020,5.47,32.99,2020,651
926,üksik mees,Ennustatud 2020,5.39,32.99,2020,651
927,üksik naine,Tegelik 2020,1.35,21.29,2020,651
928,üksik naine,Ennustatud 2020,1.35,21.29,2020,651
929,üksikvanem,Tegelik 2020,0,29.34,2020,651
930,üksikvanem,Ennustatud 2020,0,28.29,2020,651
931,Lasteta paar,Tegelik 2020,0.26,9.21,2020,651
932,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,651
933,ühe lapsega paar,Tegelik 2020,0,7.3,2020,651
934,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,651
935,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,651
936,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,651
937,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,651
938,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,651
939,üksik mees,Tegelik 2020,5.47,32.99,2020,652
940,üksik mees,Ennustatud 2020,5.39,32.99,2020,652
941,üksik naine,Tegelik 2020,1.35,21.29,2020,652
942,üksik naine,Ennustatud 2020,1.35,21.29,2020,652
943,üksikvanem,Tegelik 2020,0,29.34,2020,652
944,üksikvanem,Ennustatud 2020,0,27.76,2020,652
945,Lasteta paar,Tegelik 2020,0.26,9.21,2020,652
946,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,652
947,ühe lapsega paar,Tegelik 2020,0,7.3,2020,652
948,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,652
949,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,652
950,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,652
951,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,652
952,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,652
953,üksik mees,Tegelik 2020,5.47,32.99,2020,653
954,üksik mees,Ennustatud 2020,5.39,32.99,2020,653
955,üksik naine,Tegelik 2020,1.35,21.29,2020,653
956,üksik naine,Ennustatud 2020,1.35,21.29,2020,653
957,üksikvanem,Tegelik 2020,0,29.34,2020,653
958,üksikvanem,Ennustatud 2020,0,27.76,2020,653
959,Lasteta paar,Tegelik 2020,0.26,9.21,2020,653
960,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,653
961,ühe lapsega paar,Tegelik 2020,0,7.3,2020,653
962,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,653
963,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,653
964,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,653
965,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,653
966,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,653
967,üksik mees,Tegelik 2020,5.47,32.99,2020,654
968,üksik mees,Ennustatud 2020,5.39,32.6,2020,654
969,üksik naine,Tegelik 2020,1.35,21.29,2020,654
970,üksik naine,Ennustatud 2020,1.35,21.29,2020,654
971,üksikvanem,Tegelik 2020,0,29.34,2020,654
972,üksikvanem,Ennustatud 2020,0,28.11,2020,654
973,Lasteta paar,Tegelik 2020,0.26,9.21,2020,654
974,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,654
975,ühe lapsega paar,Tegelik 2020,0,7.3,2020,654
976,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,654
977,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,654
978,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,654
979,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,654
980,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,654
981,üksik mees,Tegelik 2020,5.47,32.99,2020,655
982,üksik mees,Ennustatud 2020,5.39,32.6,2020,655
983,üksik naine,Tegelik 2020,1.35,21.29,2020,655
984,üksik naine,Ennustatud 2020,1.35,21.29,2020,655
985,üksikvanem,Tegelik 2020,0,29.34,2020,655
986,üksikvanem,Ennustatud 2020,0,28.11,2020,655
987,Lasteta paar,Tegelik 2020,0.26,9.21,2020,655
988,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,655
989,ühe lapsega paar,Tegelik 2020,0,7.3,2020,655
990,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,655
991,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,655
992,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,655
993,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,655
994,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,655
995,üksik mees,Tegelik 2020,5.47,32.99,2020,656
996,üksik mees,Ennustatud 2020,5.39,32.6,2020,656
997,üksik naine,Tegelik 2020,1.35,21.29,2020,656
998,üksik naine,Ennustatud 2020,1.35,21.29,2020,656
999,üksikvanem,Tegelik 2020,0,29.34,2020,656
1000,üksikvanem,Ennustatud 2020,0,28.11,2020,656
1001,Lasteta paar,Tegelik 2020,0.26,9.21,2020,656
1002,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,656
1003,ühe lapsega paar,Tegelik 2020,0,7.3,2020,656
1004,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,656
1005,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,656
1006,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,656
1007,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,656
1008,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,656
1009,üksik mees,Tegelik 2020,5.47,32.99,2020,657
1010,üksik mees,Ennustatud 2020,5.39,32.6,2020,657
1011,üksik naine,Tegelik 2020,1.35,21.29,2020,657
1012,üksik naine,Ennustatud 2020,1.35,21.29,2020,657
1013,üksikvanem,Tegelik 2020,0,29.34,2020,657
1014,üksikvanem,Ennustatud 2020,0,28.11,2020,657
1015,Lasteta paar,Tegelik 2020,0.26,9.21,2020,657
1016,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,657
1017,ühe lapsega paar,Tegelik 2020,0,7.3,2020,657
1018,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,657
1019,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,657
1020,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,657
1021,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,657
1022,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,657
1023,üksik mees,Tegelik 2020,5.47,32.99,2020,658
1024,üksik mees,Ennustatud 2020,5.39,32.6,2020,658
1025,üksik naine,Tegelik 2020,1.35,21.29,2020,658
1026,üksik naine,Ennustatud 2020,1.35,21.29,2020,658
1027,üksikvanem,Tegelik 2020,0,29.34,2020,658
1028,üksikvanem,Ennustatud 2020,0,28.11,2020,658
1029,Lasteta paar,Tegelik 2020,0.26,9.21,2020,658
1030,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,658
1031,ühe lapsega paar,Tegelik 2020,0,7.3,2020,658
1032,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,658
1033,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,658
1034,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,658
1035,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,658
1036,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,658
1037,üksik mees,Tegelik 2020,5.47,32.99,2020,659
1038,üksik mees,Ennustatud 2020,5.39,32.6,2020,659
1039,üksik naine,Tegelik 2020,1.35,21.29,2020,659
1040,üksik naine,Ennustatud 2020,1.35,21.29,2020,659
1041,üksikvanem,Tegelik 2020,0,29.34,2020,659
1042,üksikvanem,Ennustatud 2020,0,28.11,2020,659
1043,Lasteta paar,Tegelik 2020,0.26,9.21,2020,659
1044,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,659
1045,ühe lapsega paar,Tegelik 2020,0,7.3,2020,659
1046,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,659
1047,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,659
1048,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,659
1049,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,659
1050,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,659
1051,üksik mees,Tegelik 2020,5.47,32.99,2020,660
1052,üksik mees,Ennustatud 2020,5.39,32.6,2020,660
1053,üksik naine,Tegelik 2020,1.35,21.29,2020,660
1054,üksik naine,Ennustatud 2020,1.35,21.29,2020,660
1055,üksikvanem,Tegelik 2020,0,29.34,2020,660
1056,üksikvanem,Ennustatud 2020,0,28.11,2020,660
1057,Lasteta paar,Tegelik 2020,0.26,9.21,2020,660
1058,Lasteta paar,Ennustatud 2020,0.26,9.04,2020,660
1059,ühe lapsega paar,Tegelik 2020,0,7.3,2020,660
1060,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,660
1061,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,660
1062,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,660
1063,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,660
1064,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.88,2020,660
1065,üksik mees,Tegelik 2020,5.47,32.99,2020,661
1066,üksik mees,Ennustatud 2020,5.39,32.6,2020,661
1067,üksik naine,Tegelik 2020,1.35,21.29,2020,661
1068,üksik naine,Ennustatud 2020,1.35,21.29,2020,661
1069,üksikvanem,Tegelik 2020,0,29.34,2020,661
1070,üksikvanem,Ennustatud 2020,0,28.11,2020,661
1071,Lasteta paar,Tegelik 2020,0.26,9.21,2020,661
1072,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,661
1073,ühe lapsega paar,Tegelik 2020,0,7.3,2020,661
1074,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,661
1075,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,661
1076,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,661
1077,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,661
1078,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,661
1079,üksik mees,Tegelik 2020,5.47,32.99,2020,662
1080,üksik mees,Ennustatud 2020,5.39,32.6,2020,662
1081,üksik naine,Tegelik 2020,1.35,21.29,2020,662
1082,üksik naine,Ennustatud 2020,1.35,21.29,2020,662
1083,üksikvanem,Tegelik 2020,0,29.34,2020,662
1084,üksikvanem,Ennustatud 2020,0,28.11,2020,662
1085,Lasteta paar,Tegelik 2020,0.26,9.21,2020,662
1086,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,662
1087,ühe lapsega paar,Tegelik 2020,0,7.3,2020,662
1088,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,662
1089,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,662
1090,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,662
1091,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,662
1092,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,662
1093,üksik mees,Tegelik 2020,5.47,32.99,2020,663
1094,üksik mees,Ennustatud 2020,5.39,32.6,2020,663
1095,üksik naine,Tegelik 2020,1.35,21.29,2020,663
1096,üksik naine,Ennustatud 2020,1.35,21.29,2020,663
1097,üksikvanem,Tegelik 2020,0,29.34,2020,663
1098,üksikvanem,Ennustatud 2020,0,28.11,2020,663
1099,Lasteta paar,Tegelik 2020,0.26,9.21,2020,663
1100,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,663
1101,ühe lapsega paar,Tegelik 2020,0,7.3,2020,663
1102,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,663
1103,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,663
1104,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,663
1105,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,663
1106,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,663
1107,üksik mees,Tegelik 2020,5.47,32.99,2020,664
1108,üksik mees,Ennustatud 2020,5.39,32.6,2020,664
1109,üksik naine,Tegelik 2020,1.35,21.29,2020,664
1110,üksik naine,Ennustatud 2020,1.35,21.29,2020,664
1111,üksikvanem,Tegelik 2020,0,29.34,2020,664
1112,üksikvanem,Ennustatud 2020,0,28.11,2020,664
1113,Lasteta paar,Tegelik 2020,0.26,9.21,2020,664
1114,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,664
1115,ühe lapsega paar,Tegelik 2020,0,7.3,2020,664
1116,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,664
1117,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,664
1118,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,664
1119,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,664
1120,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,664
1121,üksik mees,Tegelik 2020,5.47,32.99,2020,665
1122,üksik mees,Ennustatud 2020,5.39,32.6,2020,665
1123,üksik naine,Tegelik 2020,1.35,21.29,2020,665
1124,üksik naine,Ennustatud 2020,1.35,21.29,2020,665
1125,üksikvanem,Tegelik 2020,0,29.34,2020,665
1126,üksikvanem,Ennustatud 2020,0,28.11,2020,665
1127,Lasteta paar,Tegelik 2020,0.26,9.21,2020,665
1128,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,665
1129,ühe lapsega paar,Tegelik 2020,0,7.3,2020,665
1130,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,665
1131,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,665
1132,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,665
1133,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,665
1134,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,665
1135,üksik mees,Tegelik 2020,5.47,32.99,2020,666
1136,üksik mees,Ennustatud 2020,5.39,32.6,2020,666
1137,üksik naine,Tegelik 2020,1.35,21.29,2020,666
1138,üksik naine,Ennustatud 2020,1.35,21.29,2020,666
1139,üksikvanem,Tegelik 2020,0,29.34,2020,666
1140,üksikvanem,Ennustatud 2020,0,28.11,2020,666
1141,Lasteta paar,Tegelik 2020,0.26,9.21,2020,666
1142,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,666
1143,ühe lapsega paar,Tegelik 2020,0,7.3,2020,666
1144,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,666
1145,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,666
1146,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,666
1147,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,666
1148,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,666
1149,üksik mees,Tegelik 2020,5.47,32.99,2020,667
1150,üksik mees,Ennustatud 2020,5.39,32.6,2020,667
1151,üksik naine,Tegelik 2020,1.35,21.29,2020,667
1152,üksik naine,Ennustatud 2020,1.35,21.29,2020,667
1153,üksikvanem,Tegelik 2020,0,29.34,2020,667
1154,üksikvanem,Ennustatud 2020,0,28.11,2020,667
1155,Lasteta paar,Tegelik 2020,0.26,9.21,2020,667
1156,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,667
1157,ühe lapsega paar,Tegelik 2020,0,7.3,2020,667
1158,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,667
1159,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,667
1160,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,667
1161,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,667
1162,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,667
1163,üksik mees,Tegelik 2020,5.47,32.99,2020,668
1164,üksik mees,Ennustatud 2020,5.39,32.6,2020,668
1165,üksik naine,Tegelik 2020,1.35,21.29,2020,668
1166,üksik naine,Ennustatud 2020,1.35,21.29,2020,668
1167,üksikvanem,Tegelik 2020,0,29.34,2020,668
1168,üksikvanem,Ennustatud 2020,0,28.11,2020,668
1169,Lasteta paar,Tegelik 2020,0.26,9.21,2020,668
1170,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,668
1171,ühe lapsega paar,Tegelik 2020,0,7.3,2020,668
1172,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,668
1173,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,668
1174,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,668
1175,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,668
1176,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,668
1177,üksik mees,Tegelik 2020,5.47,32.99,2020,669
1178,üksik mees,Ennustatud 2020,4.93,32.6,2020,669
1179,üksik naine,Tegelik 2020,1.35,21.29,2020,669
1180,üksik naine,Ennustatud 2020,1.35,21.29,2020,669
1181,üksikvanem,Tegelik 2020,0,29.34,2020,669
1182,üksikvanem,Ennustatud 2020,0,27.58,2020,669
1183,Lasteta paar,Tegelik 2020,0.26,9.21,2020,669
1184,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,669
1185,ühe lapsega paar,Tegelik 2020,0,7.3,2020,669
1186,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,669
1187,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,669
1188,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,669
1189,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,669
1190,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,669
1191,üksik mees,Tegelik 2020,5.47,32.99,2020,670
1192,üksik mees,Ennustatud 2020,4.93,32.6,2020,670
1193,üksik naine,Tegelik 2020,1.35,21.29,2020,670
1194,üksik naine,Ennustatud 2020,1.35,21.29,2020,670
1195,üksikvanem,Tegelik 2020,0,29.34,2020,670
1196,üksikvanem,Ennustatud 2020,0,27.58,2020,670
1197,Lasteta paar,Tegelik 2020,0.26,9.21,2020,670
1198,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,670
1199,ühe lapsega paar,Tegelik 2020,0,7.3,2020,670
1200,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,670
1201,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,670
1202,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,670
1203,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,670
1204,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,670
1205,üksik mees,Tegelik 2020,5.47,32.99,2020,671
1206,üksik mees,Ennustatud 2020,4.93,32.6,2020,671
1207,üksik naine,Tegelik 2020,1.35,21.29,2020,671
1208,üksik naine,Ennustatud 2020,1.35,21.29,2020,671
1209,üksikvanem,Tegelik 2020,0,29.34,2020,671
1210,üksikvanem,Ennustatud 2020,0,27.58,2020,671
1211,Lasteta paar,Tegelik 2020,0.26,9.21,2020,671
1212,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,671
1213,ühe lapsega paar,Tegelik 2020,0,7.3,2020,671
1214,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,671
1215,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,671
1216,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,671
1217,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,671
1218,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,671
1219,üksik mees,Tegelik 2020,5.47,32.99,2020,672
1220,üksik mees,Ennustatud 2020,4.93,32.6,2020,672
1221,üksik naine,Tegelik 2020,1.35,21.29,2020,672
1222,üksik naine,Ennustatud 2020,1.35,21.29,2020,672
1223,üksikvanem,Tegelik 2020,0,29.34,2020,672
1224,üksikvanem,Ennustatud 2020,0,27.58,2020,672
1225,Lasteta paar,Tegelik 2020,0.26,9.21,2020,672
1226,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,672
1227,ühe lapsega paar,Tegelik 2020,0,7.3,2020,672
1228,ühe lapsega paar,Ennustatud 2020,0,7.38,2020,672
1229,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,672
1230,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,672
1231,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,672
1232,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,672
1233,üksik mees,Tegelik 2020,5.47,32.99,2020,673
1234,üksik mees,Ennustatud 2020,4.93,32.6,2020,673
1235,üksik naine,Tegelik 2020,1.35,21.29,2020,673
1236,üksik naine,Ennustatud 2020,1.35,21.29,2020,673
1237,üksikvanem,Tegelik 2020,0,29.34,2020,673
1238,üksikvanem,Ennustatud 2020,0,27.58,2020,673
1239,Lasteta paar,Tegelik 2020,0.26,9.21,2020,673
1240,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,673
1241,ühe lapsega paar,Tegelik 2020,0,7.3,2020,673
1242,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,673
1243,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,673
1244,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,673
1245,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,673
1246,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,673
1247,üksik mees,Tegelik 2020,5.47,32.99,2020,674
1248,üksik mees,Ennustatud 2020,4.93,32.6,2020,674
1249,üksik naine,Tegelik 2020,1.35,21.29,2020,674
1250,üksik naine,Ennustatud 2020,1.35,21.29,2020,674
1251,üksikvanem,Tegelik 2020,0,29.34,2020,674
1252,üksikvanem,Ennustatud 2020,0,27.58,2020,674
1253,Lasteta paar,Tegelik 2020,0.26,9.21,2020,674
1254,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,674
1255,ühe lapsega paar,Tegelik 2020,0,7.3,2020,674
1256,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,674
1257,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,674
1258,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,674
1259,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,674
1260,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,674
1261,üksik mees,Tegelik 2020,5.47,32.99,2020,675
1262,üksik mees,Ennustatud 2020,4.93,32.6,2020,675
1263,üksik naine,Tegelik 2020,1.35,21.29,2020,675
1264,üksik naine,Ennustatud 2020,1.35,21.29,2020,675
1265,üksikvanem,Tegelik 2020,0,29.34,2020,675
1266,üksikvanem,Ennustatud 2020,0,27.58,2020,675
1267,Lasteta paar,Tegelik 2020,0.26,9.21,2020,675
1268,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,675
1269,ühe lapsega paar,Tegelik 2020,0,7.3,2020,675
1270,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,675
1271,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,675
1272,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,675
1273,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,675
1274,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,675
1275,üksik mees,Tegelik 2020,5.47,32.99,2020,676
1276,üksik mees,Ennustatud 2020,4.93,32.6,2020,676
1277,üksik naine,Tegelik 2020,1.35,21.29,2020,676
